Station Name,Measurement Timestamp,Wind Direction,Wind Speed,Maximum Wind Speed,Heading
Foster Weather Station,2021-08-18 00:00:00.333672,0,3.3,0.0,
Foster Weather Station,2021-08-04 16:59:59.546437,0,3.3,0.0,
Foster Weather Station,2021-07-12 02:59:59.467738,0,3.3,0.0,
Oak Street Weather Station,2021-10-28 15:59:59.487098,98,4.8,6.5,357.0
Foster Weather Station,2021-06-23 22:00:00.227026,0,3.3,0.0,
Oak Street Weather Station,2021-09-09 11:00:00.786034,28,3.0,3.8,358.0
63rd Street Weather Station,2021-11-13 22:00:00.793161,259,5.6,10.5,350.0
Foster Weather Station,2021-07-08 11:00:00.158346,0,3.3,0.0,
Foster Weather Station,2021-09-08 05:59:59.379242,0,3.3,0.0,
Oak Street Weather Station,2021-12-05 23:00:00.607472,313,0.7,1.6,357.0
Oak Street Weather Station,2021-08-28 10:59:59.263140,14,1.0,2.3,358.0
Oak Street Weather Station,2021-07-19 09:59:59.540382,39,1.8,2.3,358.0
63rd Street Weather Station,2021-12-07 02:59:59.793805,318,1.2,2.1,350.0
63rd Street Weather Station,2021-08-27 17:00:00.709284,155,0.8,1.9,350.0
63rd Street Weather Station,2021-06-05 16:59:59.633631,244,4.9,7.6,350.0
63rd Street Weather Station,2021-10-10 03:59:59.983176,205,4.2,9.3,352.0
Oak Street Weather Station,2021-11-10 05:59:59.328019,119,0.9,4.9,357.0
63rd Street Weather Station,2021-06-21 16:00:00.760945,346,3.1,7.1,351.0
Foster Weather Station,2021-11-02 03:59:59.980928,0,3.3,0.0,
Foster Weather Station,2021-10-19 03:59:59.562256,0,3.3,0.0,
Foster Weather Station,2021-10-22 12:00:00.118341,0,3.3,0.0,
Oak Street Weather Station,2021-10-17 20:59:59.272632,295,1.2,3.4,357.0
Oak Street Weather Station,2021-08-09 01:00:00.766085,354,1.0,1.8,358.0
63rd Street Weather Station,2021-09-06 06:59:59.554980,272,1.4,1.8,351.0
Foster Weather Station,2021-09-14 18:59:59.204144,0,3.3,0.0,
63rd Street Weather Station,2021-11-21 05:00:00.477905,208,1.4,2.1,350.0
Oak Street Weather Station,2021-05-28 15:59:59.379935,56,8.3,10.7,357.0
Oak Street Weather Station,2021-06-06 17:00:00.413395,90,2.5,5.2,358.0
Oak Street Weather Station,2021-11-21 22:59:59.662322,331,2.2,3.3,357.0
Foster Weather Station,2021-09-06 07:59:59.793843,0,3.3,0.0,
Foster Weather Station,2021-10-29 00:00:00.860245,0,3.3,0.0,
63rd Street Weather Station,2021-12-12 16:59:59.861906,223,5.6,9.3,350.0
Oak Street Weather Station,2021-10-27 03:00:00.330642,113,2.6,5.1,357.0
63rd Street Weather Station,2021-07-10 11:00:00.031507,120,2.5,3.2,351.0
63rd Street Weather Station,2021-10-20 02:00:00.479132,249,2.1,3.4,351.0
63rd Street Weather Station,2021-09-29 07:59:59.389019,170,1.3,2.3,351.0
63rd Street Weather Station,2021-11-09 10:00:00.435911,11,4.7,6.9,351.0
Oak Street Weather Station,2021-06-03 22:00:00.020522,245,0.9,2.5,358.0
Oak Street Weather Station,2021-11-22 22:00:00.334779,342,2.0,2.9,357.0
63rd Street Weather Station,2021-11-26 10:59:59.716630,288,1.0,1.8,350.0
Oak Street Weather Station,2021-08-02 10:00:00.511767,118,2.2,4.7,358.0
Oak Street Weather Station,2021-12-08 19:00:00.325356,91,1.8,2.2,357.0
63rd Street Weather Station,2021-06-29 15:59:59.255057,282,3.5,5.1,351.0
Oak Street Weather Station,2021-12-03 09:00:00.106197,105,2.0,3.0,357.0
63rd Street Weather Station,2021-08-20 04:59:59.333361,71,0.8,1.2,351.0
Foster Weather Station,2021-10-14 07:00:00.805193,0,3.3,0.0,
63rd Street Weather Station,2021-10-28 11:59:59.203127,120,5.7,7.3,351.0
63rd Street Weather Station,2021-11-21 23:59:59.913977,307,1.8,4.2,350.0
Oak Street Weather Station,2021-10-02 01:00:00.885010,283,2.1,4.4,357.0
63rd Street Weather Station,2021-05-25 19:59:59.326823,278,4.2,7.2,351.0
Foster Weather Station,2021-06-16 08:00:00.265561,0,3.3,0.0,
Foster Weather Station,2021-09-05 09:00:00.279239,0,3.3,0.0,
Oak Street Weather Station,2021-07-23 06:59:59.349187,265,0.7,2.5,358.0
Foster Weather Station,2021-12-05 12:00:00.314872,0,3.3,0.0,
63rd Street Weather Station,2021-08-29 16:00:00.483928,275,5.9,10.2,351.0
Oak Street Weather Station,2021-05-25 06:00:00.418631,319,0.9,1.3,357.0
Oak Street Weather Station,2021-06-06 13:59:59.473630,74,2.2,3.7,358.0
63rd Street Weather Station,2021-10-31 18:59:59.195287,320,1.9,4.1,351.0
Foster Weather Station,2021-09-30 13:00:00.184434,0,3.3,0.0,
Foster Weather Station,2021-09-30 02:59:59.794113,0,3.3,0.0,
63rd Street Weather Station,2021-11-13 01:59:59.222466,266,4.5,6.9,350.0
63rd Street Weather Station,2021-08-24 08:00:00.651706,254,3.3,5.8,351.0
Foster Weather Station,2021-05-25 10:59:59.161359,0,3.3,0.0,
Oak Street Weather Station,2021-10-22 07:59:59.718615,300,1.4,2.7,357.0
Oak Street Weather Station,2021-07-31 19:59:59.264060,2,0.8,1.5,358.0
Foster Weather Station,2021-09-12 10:00:00.582245,0,3.3,0.0,
63rd Street Weather Station,2021-10-01 10:59:59.296256,193,2.4,3.8,352.0
Oak Street Weather Station,2021-10-23 17:59:59.303831,92,2.9,4.2,358.0
Oak Street Weather Station,2021-09-05 10:00:00.465568,333,1.0,2.2,358.0
63rd Street Weather Station,2021-07-12 02:00:00.507508,70,2.8,5.2,351.0
63rd Street Weather Station,2021-07-27 10:59:59.362432,35,2.1,3.3,352.0
Oak Street Weather Station,2021-11-05 11:00:00.740245,319,1.6,2.5,357.0
Foster Weather Station,2021-10-31 21:59:59.885374,0,3.3,0.0,
63rd Street Weather Station,2021-06-14 03:00:00.772241,243,3.7,6.5,351.0
Oak Street Weather Station,2021-09-14 23:00:00.368791,337,0.5,1.5,357.0
Oak Street Weather Station,2021-11-26 13:59:59.656552,341,2.3,4.5,357.0
Foster Weather Station,2021-12-13 17:59:59.870864,0,3.3,0.0,
Oak Street Weather Station,2021-10-18 01:00:00.415418,266,1.3,3.0,357.0
63rd Street Weather Station,2021-07-27 05:59:59.503828,271,1.7,2.6,351.0
Oak Street Weather Station,2021-11-06 17:59:59.316048,292,0.6,1.7,357.0
Oak Street Weather Station,2021-06-27 11:59:59.947925,230,1.1,3.6,358.0
Oak Street Weather Station,2021-10-03 00:59:59.243069,241,1.4,2.6,357.0
Foster Weather Station,2021-06-24 00:59:59.940060,0,3.3,0.0,
Foster Weather Station,2021-12-04 17:00:00.118921,0,3.3,0.0,
Oak Street Weather Station,2021-07-27 10:59:59.790597,58,0.7,1.4,358.0
Foster Weather Station,2021-11-27 03:59:59.175604,0,3.3,0.0,
Foster Weather Station,2021-07-10 03:59:59.124037,0,3.3,0.0,
Foster Weather Station,2021-12-17 08:00:00.217069,0,3.3,0.0,
63rd Street Weather Station,2021-09-18 01:00:00.767699,22,6.4,10.1,351.0
Oak Street Weather Station,2021-06-08 15:00:00.070402,117,1.3,2.5,358.0
63rd Street Weather Station,2021-06-09 10:00:00.836362,104,1.3,2.4,352.0
Foster Weather Station,2021-09-01 06:00:00.233531,0,3.3,0.0,
63rd Street Weather Station,2021-05-18 03:59:59.453821,108,1.7,3.3,351.0
Oak Street Weather Station,2021-07-27 10:00:00.294359,56,2.0,2.4,356.0
63rd Street Weather Station,2021-07-15 07:00:00.275524,257,5.1,8.8,351.0
63rd Street Weather Station,2021-07-05 08:00:00.519898,267,5.2,7.2,352.0
Oak Street Weather Station,2021-09-23 07:00:00.012800,305,1.3,3.7,357.0
Oak Street Weather Station,2021-09-21 15:00:00.689515,12,5.6,8.4,357.0
Foster Weather Station,2021-12-03 13:59:59.493448,0,3.3,0.0,
Oak Street Weather Station,2021-08-24 14:59:59.346859,80,1.4,2.0,358.0
Foster Weather Station,2021-12-12 17:00:00.223891,0,3.3,0.0,
63rd Street Weather Station,2021-11-01 16:59:59.956064,267,3.9,9.9,350.0
Oak Street Weather Station,2021-05-27 09:59:59.708679,80,4.5,5.5,357.0
63rd Street Weather Station,2021-10-04 21:59:59.964334,16,7.7,10.8,351.0
Oak Street Weather Station,2021-05-30 22:00:00.762624,110,0.4,0.9,358.0
Foster Weather Station,2021-08-29 04:00:00.653971,0,3.3,0.0,
63rd Street Weather Station,2021-09-23 06:59:59.897137,323,2.0,3.9,351.0
Foster Weather Station,2021-06-06 01:00:00.408612,0,3.3,0.0,
Oak Street Weather Station,2021-07-22 13:00:00.276535,116,1.4,2.9,358.0
63rd Street Weather Station,2021-08-24 08:59:59.708464,245,3.4,5.4,352.0
63rd Street Weather Station,2021-10-16 07:59:59.414500,286,2.0,4.8,351.0
Oak Street Weather Station,2021-05-23 05:00:00.757567,0,0.3,1.2,357.0
Oak Street Weather Station,2021-12-06 04:59:59.990781,298,2.3,7.0,357.0
63rd Street Weather Station,2021-12-02 21:00:00.442333,122,1.6,1.8,351.0
Foster Weather Station,2021-07-14 08:59:59.679231,0,3.3,0.0,
Foster Weather Station,2021-08-16 23:59:59.751033,0,3.3,0.0,
Foster Weather Station,2021-09-22 03:00:00.805639,0,3.3,0.0,
63rd Street Weather Station,2021-06-06 04:00:00.206342,245,3.6,6.1,351.0
Foster Weather Station,2021-11-06 22:00:00.143064,0,3.3,0.0,
Oak Street Weather Station,2021-09-24 20:59:59.901133,0,0.5,1.8,357.0
Foster Weather Station,2021-09-25 02:59:59.836688,0,3.3,0.0,
Oak Street Weather Station,2021-10-05 15:59:59.500619,59,3.8,5.3,357.0
63rd Street Weather Station,2021-05-25 16:00:00.159965,252,6.3,10.8,351.0
Oak Street Weather Station,2021-07-29 14:00:00.129672,149,1.0,2.2,358.0
Oak Street Weather Station,2021-07-05 13:59:59.790254,252,1.0,2.4,358.0
63rd Street Weather Station,2021-12-16 19:59:59.775709,277,7.3,10.7,350.0
Foster Weather Station,2021-11-26 22:00:00.001104,0,3.3,0.0,
Foster Weather Station,2021-07-22 16:00:00.439389,0,3.3,0.0,
Foster Weather Station,2021-07-04 23:59:59.400580,0,3.3,0.0,
Foster Weather Station,2021-06-10 22:59:59.862319,0,3.3,0.0,
Oak Street Weather Station,2021-05-24 11:59:59.697843,118,0.6,1.4,358.0
63rd Street Weather Station,2021-07-03 06:00:00.710885,275,3.1,4.8,351.0
Foster Weather Station,2021-11-25 11:59:59.629451,0,3.3,0.0,
Oak Street Weather Station,2021-07-19 19:59:59.327348,120,0.7,2.1,358.0
Oak Street Weather Station,2021-10-28 17:59:59.894330,100,4.7,6.9,357.0
Oak Street Weather Station,2021-05-24 13:00:00.130024,72,2.2,2.9,357.0
Oak Street Weather Station,2021-08-30 11:59:59.623343,70,2.1,2.6,358.0
Foster Weather Station,2021-08-16 20:00:00.480403,0,3.3,0.0,
63rd Street Weather Station,2021-10-09 22:59:59.947377,174,3.7,6.5,352.0
63rd Street Weather Station,2021-11-01 06:00:00.335769,283,2.0,3.1,350.0
Oak Street Weather Station,2021-12-02 23:00:00.876096,0,0.0,0.6,357.0
63rd Street Weather Station,2021-05-31 01:59:59.585113,216,1.1,2.5,351.0
Foster Weather Station,2021-06-20 23:00:00.141452,0,3.3,0.0,
Oak Street Weather Station,2021-05-29 17:00:00.400374,15,5.2,6.7,357.0
Oak Street Weather Station,2021-07-12 12:00:00.657966,90,1.7,2.3,358.0
63rd Street Weather Station,2021-07-12 05:00:00.606430,89,3.3,6.7,351.0
63rd Street Weather Station,2021-06-18 08:00:00.082137,187,4.2,7.1,351.0
Oak Street Weather Station,2021-10-02 14:00:00.835597,124,1.0,2.2,358.0
Oak Street Weather Station,2021-10-18 20:59:59.498779,164,0.5,1.1,358.0
Oak Street Weather Station,2021-08-06 15:59:59.456802,113,1.2,2.4,358.0
Oak Street Weather Station,2021-06-04 22:59:59.413071,271,0.8,3.9,358.0
Oak Street Weather Station,2021-08-16 22:00:00.092166,105,1.1,1.8,357.0
Oak Street Weather Station,2021-09-21 11:00:00.788509,12,3.1,4.8,357.0
Foster Weather Station,2021-11-19 03:00:00.749037,0,3.3,0.0,
Foster Weather Station,2021-06-03 23:59:59.384894,0,3.3,0.0,
Oak Street Weather Station,2021-10-28 10:59:59.432797,169,1.3,5.2,357.0
63rd Street Weather Station,2021-09-15 02:59:59.907848,324,1.0,2.0,351.0
Oak Street Weather Station,2021-10-19 19:00:00.038456,0,0.0,0.6,358.0
63rd Street Weather Station,2021-08-31 05:00:00.741769,239,1.4,2.0,351.0
Oak Street Weather Station,2021-09-03 03:59:59.903941,105,0.5,1.2,357.0
Oak Street Weather Station,2021-06-25 16:59:59.819622,0,0.0,1.1,358.0
63rd Street Weather Station,2021-09-29 18:59:59.792410,38,1.8,2.8,351.0
Foster Weather Station,2021-05-17 18:00:00.509149,0,3.3,0.0,
63rd Street Weather Station,2021-12-03 03:00:00.693035,205,1.7,2.9,349.0
Oak Street Weather Station,2021-08-09 04:00:00.897701,87,1.5,2.8,358.0
Oak Street Weather Station,2021-11-29 05:59:59.831736,262,1.5,2.8,357.0
Foster Weather Station,2021-11-14 08:00:00.178531,0,3.3,0.0,
Foster Weather Station,2021-11-25 16:00:00.448726,0,3.3,0.0,
Oak Street Weather Station,2021-07-28 04:59:59.427459,290,0.3,1.9,358.0
Foster Weather Station,2021-07-08 00:00:00.048713,0,3.3,0.0,
Foster Weather Station,2021-06-02 15:00:00.233049,0,3.3,0.0,
63rd Street Weather Station,2021-10-23 06:00:00.182055,317,1.2,2.9,350.0
63rd Street Weather Station,2021-07-03 08:59:59.698808,281,1.9,3.8,352.0
Foster Weather Station,2021-06-22 20:00:00.727809,0,3.3,0.0,
Foster Weather Station,2021-06-25 12:00:00.525868,0,3.3,0.0,
Oak Street Weather Station,2021-09-30 19:00:00.614191,65,0.6,1.4,358.0
Oak Street Weather Station,2021-09-27 19:00:00.751754,19,3.4,4.7,358.0
63rd Street Weather Station,2021-06-10 04:59:59.988025,1,0.4,0.8,351.0
Foster Weather Station,2021-12-18 03:00:00.373197,0,3.3,0.0,
Foster Weather Station,2021-10-28 16:59:59.292929,0,3.3,0.0,
63rd Street Weather Station,2021-10-18 11:00:00.328912,228,1.5,2.7,351.0
63rd Street Weather Station,2021-09-20 19:59:59.778103,189,4.4,6.9,351.0
Foster Weather Station,2021-06-26 04:59:59.287592,0,3.3,0.0,
Foster Weather Station,2021-07-02 10:00:00.040937,0,3.3,0.0,
Oak Street Weather Station,2021-09-14 21:59:59.999616,1,2.6,5.1,357.0
Foster Weather Station,2021-09-14 06:59:59.923016,0,3.3,0.0,
63rd Street Weather Station,2021-05-20 11:00:00.445814,212,4.5,8.1,352.0
63rd Street Weather Station,2021-09-08 12:00:00.082945,283,4.3,8.2,352.0
63rd Street Weather Station,2021-07-19 10:00:00.275590,49,1.2,2.1,352.0
63rd Street Weather Station,2021-11-21 03:00:00.862545,237,2.3,3.7,350.0
Foster Weather Station,2021-10-04 23:00:00.352686,0,3.3,0.0,
Oak Street Weather Station,2021-09-26 23:00:00.250364,268,2.1,7.5,357.0
Foster Weather Station,2021-10-18 10:59:59.281155,0,3.3,0.0,
63rd Street Weather Station,2021-07-19 04:00:00.787881,41,1.9,3.2,351.0
Oak Street Weather Station,2021-06-28 19:00:00.667265,0,0.0,0.4,358.0
63rd Street Weather Station,2021-05-31 05:59:59.792507,239,2.3,3.7,351.0
63rd Street Weather Station,2021-07-30 23:00:00.847972,33,3.0,3.9,351.0
Oak Street Weather Station,2021-12-10 11:00:00.567385,104,1.5,2.1,357.0
63rd Street Weather Station,2021-09-30 05:59:59.623583,206,0.5,1.0,352.0
Foster Weather Station,2021-05-17 20:59:59.673448,0,3.3,0.0,
63rd Street Weather Station,2021-06-16 19:59:59.900301,87,1.9,3.0,351.0
Foster Weather Station,2021-10-21 00:59:59.422290,0,3.3,0.0,
63rd Street Weather Station,2021-06-18 23:59:59.896842,282,1.0,1.1,351.0
63rd Street Weather Station,2021-05-30 19:59:59.996772,125,0.0,0.8,351.0
Foster Weather Station,2021-09-02 10:59:59.295624,0,3.3,0.0,
Foster Weather Station,2021-07-17 13:59:59.949790,0,3.3,0.0,
Foster Weather Station,2021-10-05 19:00:00.547199,0,3.3,0.0,
Foster Weather Station,2021-10-29 17:59:59.998014,0,3.3,0.0,
Foster Weather Station,2021-09-29 07:00:00.279390,0,3.3,0.0,
Foster Weather Station,2021-11-03 23:59:59.712888,0,3.3,0.0,
Foster Weather Station,2021-11-16 01:59:59.336224,0,3.3,0.0,
Foster Weather Station,2021-10-31 02:59:59.986456,0,3.3,0.0,
Foster Weather Station,2021-07-01 13:59:59.820085,0,3.3,0.0,
Oak Street Weather Station,2021-07-30 13:00:00.719170,16,4.5,6.0,357.0
Foster Weather Station,2021-11-16 12:59:59.894966,0,3.3,0.0,
Oak Street Weather Station,2021-06-29 02:59:59.415273,288,0.5,2.8,358.0
Oak Street Weather Station,2021-09-07 05:59:59.189632,278,1.8,5.0,357.0
Foster Weather Station,2021-10-03 06:59:59.942790,0,3.3,0.0,
Foster Weather Station,2021-08-05 09:00:00.736224,0,3.3,0.0,
63rd Street Weather Station,2021-09-24 07:59:59.247833,252,2.7,3.8,351.0
Foster Weather Station,2021-11-08 18:59:59.692369,0,3.3,0.0,
Oak Street Weather Station,2021-06-06 18:00:00.209137,81,1.1,2.1,358.0
63rd Street Weather Station,2021-05-21 14:00:00.063955,227,4.4,6.7,351.0
63rd Street Weather Station,2021-10-21 04:59:59.728531,267,3.9,8.1,350.0
Oak Street Weather Station,2021-07-22 09:00:00.145273,68,1.6,2.1,358.0
Oak Street Weather Station,2021-07-28 06:00:00.482546,340,1.2,2.0,358.0
63rd Street Weather Station,2021-10-27 02:00:00.315503,109,3.2,5.1,351.0
Foster Weather Station,2021-06-27 14:59:59.770938,0,3.3,0.0,
Foster Weather Station,2021-06-19 14:59:59.126639,0,3.3,0.0,
63rd Street Weather Station,2021-06-27 02:00:00.109079,227,2.9,6.8,351.0
63rd Street Weather Station,2021-08-12 22:59:59.385652,259,3.0,4.9,351.0
63rd Street Weather Station,2021-12-01 15:59:59.746632,247,2.4,4.8,350.0
63rd Street Weather Station,2021-06-09 14:00:00.129424,31,2.2,3.2,350.0
Foster Weather Station,2021-11-06 14:00:00.281794,0,3.3,0.0,
63rd Street Weather Station,2021-07-24 05:00:00.675172,242,2.9,4.8,351.0
63rd Street Weather Station,2021-10-10 02:00:00.814233,213,2.7,7.1,352.0
Foster Weather Station,2021-08-27 22:00:00.093552,0,3.3,0.0,
63rd Street Weather Station,2021-06-07 19:00:00.096817,151,0.3,0.9,351.0
Oak Street Weather Station,2021-11-08 00:59:59.610820,283,2.9,5.5,357.0
Oak Street Weather Station,2021-11-16 23:00:00.465331,332,1.4,2.5,357.0
63rd Street Weather Station,2021-08-23 06:59:59.104626,250,1.4,1.9,351.0
63rd Street Weather Station,2021-08-04 12:59:59.681185,108,2.0,3.3,351.0
Oak Street Weather Station,2021-12-16 01:59:59.483020,289,3.3,7.0,358.0
Oak Street Weather Station,2021-09-11 04:00:00.168352,323,2.1,4.5,357.0
63rd Street Weather Station,2021-12-16 01:00:00.315842,230,7.9,13.6,351.0
Foster Weather Station,2021-11-12 17:00:00.447096,0,3.3,0.0,
Oak Street Weather Station,2021-10-19 01:00:00.487656,273,2.6,7.5,357.0
63rd Street Weather Station,2021-07-16 00:59:59.570033,20,4.9,7.8,351.0
63rd Street Weather Station,2021-09-08 18:59:59.417965,343,4.8,7.2,351.0
Oak Street Weather Station,2021-05-25 05:00:00.114471,0,0.5,1.3,358.0
63rd Street Weather Station,2021-05-22 15:59:59.136059,251,3.4,4.7,350.0
Foster Weather Station,2021-10-16 01:00:00.869254,0,3.3,0.0,
Foster Weather Station,2021-07-19 01:00:00.579464,0,3.3,0.0,
63rd Street Weather Station,2021-11-22 23:59:59.250503,295,1.7,2.3,350.0
Foster Weather Station,2021-05-27 15:00:00.119852,0,3.3,0.0,
63rd Street Weather Station,2021-10-28 22:59:59.342934,134,2.6,3.2,351.0
63rd Street Weather Station,2021-08-22 18:59:59.535312,68,3.0,4.9,351.0
Foster Weather Station,2021-09-16 15:00:00.512045,0,3.3,0.0,
Foster Weather Station,2021-08-12 05:00:00.234575,0,3.3,0.0,
Foster Weather Station,2021-11-30 15:59:59.198738,0,3.3,0.0,
63rd Street Weather Station,2021-06-21 10:59:59.528660,330,3.3,7.8,352.0
Foster Weather Station,2021-10-19 11:59:59.907645,0,3.3,0.0,
63rd Street Weather Station,2021-10-14 08:00:00.853541,332,1.1,2.3,351.0
Oak Street Weather Station,2021-11-11 04:00:00.387129,112,2.2,4.9,357.0
Oak Street Weather Station,2021-11-24 17:00:00.692290,321,1.1,2.7,357.0
Oak Street Weather Station,2021-07-31 23:00:00.836596,276,1.0,3.4,357.0
Oak Street Weather Station,2021-08-11 23:00:00.717209,271,3.0,5.4,358.0
Oak Street Weather Station,2021-08-17 17:59:59.933711,99,1.2,1.8,357.0
63rd Street Weather Station,2021-11-21 15:00:00.278521,269,9.2,12.7,350.0
Oak Street Weather Station,2021-07-02 10:00:00.592911,10,2.8,3.7,358.0
Foster Weather Station,2021-10-16 06:00:00.865148,0,3.3,0.0,
Oak Street Weather Station,2021-12-08 20:00:00.330302,128,1.8,2.4,357.0
Oak Street Weather Station,2021-12-12 01:00:00.565262,282,2.5,5.7,357.0
63rd Street Weather Station,2021-10-27 13:00:00.228466,127,3.2,4.4,350.0
63rd Street Weather Station,2021-08-11 19:00:00.556150,258,3.9,7.1,351.0
63rd Street Weather Station,2021-08-30 06:59:59.753803,321,1.0,2.2,351.0
Foster Weather Station,2021-11-26 03:00:00.290407,0,3.3,0.0,
Oak Street Weather Station,2021-09-03 04:59:59.254173,99,1.3,2.8,357.0
Oak Street Weather Station,2021-10-22 09:59:59.910485,343,2.2,4.0,357.0
Foster Weather Station,2021-05-30 02:59:59.761575,0,3.3,0.0,
Foster Weather Station,2021-07-24 18:59:59.253162,0,3.3,0.0,
Foster Weather Station,2021-08-13 19:00:00.704403,0,3.3,0.0,
Oak Street Weather Station,2021-08-03 11:00:00.572727,106,1.3,2.0,358.0
Foster Weather Station,2021-08-01 21:00:00.454063,0,3.3,0.0,
Foster Weather Station,2021-10-18 18:59:59.799697,0,3.3,0.0,
Foster Weather Station,2021-05-17 14:59:59.643309,0,3.3,0.0,
63rd Street Weather Station,2021-12-15 07:59:59.764172,212,5.5,13.1,351.0
Oak Street Weather Station,2021-05-29 01:59:59.191830,59,7.4,10.2,357.0
Foster Weather Station,2021-07-11 04:00:00.234694,0,3.3,0.0,
63rd Street Weather Station,2021-08-02 05:00:00.766439,187,2.3,3.2,351.0
Oak Street Weather Station,2021-08-29 11:00:00.532284,255,1.4,2.8,358.0
Oak Street Weather Station,2021-08-30 17:00:00.083553,119,1.7,4.4,357.0
Oak Street Weather Station,2021-11-16 05:00:00.826207,109,0.6,3.5,357.0
Foster Weather Station,2021-10-12 02:00:00.202797,0,3.3,0.0,
Foster Weather Station,2021-06-26 20:59:59.364750,0,3.3,0.0,
Foster Weather Station,2021-07-10 15:00:00.434168,0,3.3,0.0,
63rd Street Weather Station,2021-07-07 20:59:59.558803,54,1.9,5.7,351.0
Oak Street Weather Station,2021-09-26 05:00:00.429819,266,3.7,6.3,358.0
Foster Weather Station,2021-07-05 11:59:59.804955,0,3.3,0.0,
63rd Street Weather Station,2021-10-22 13:59:59.662119,332,3.3,7.0,350.0
63rd Street Weather Station,2021-11-01 07:00:00.641262,298,1.3,2.8,350.0
63rd Street Weather Station,2021-09-23 12:00:00.892486,341,4.1,7.4,351.0
Foster Weather Station,2021-06-18 21:59:59.405372,0,3.3,0.0,
63rd Street Weather Station,2021-07-17 04:00:00.173970,20,6.0,8.7,351.0
