Station Name,Measurement Timestamp,Humidity
Foster Weather Station,2021-05-22 08:00:00.147284,54
Foster Weather Station,2021-06-11 23:59:59.180389,86
63rd Street Weather Station,2021-08-30 17:59:59.191721,63
Foster Weather Station,2021-09-03 10:59:59.332064,55
Foster Weather Station,2021-06-16 00:59:59.136710,62
63rd Street Weather Station,2021-10-07 17:59:59.716214,87
Foster Weather Station,2021-09-28 00:59:59.563449,77
Foster Weather Station,2021-10-16 13:00:00.376193,41
Oak Street Weather Station,2021-10-26 07:00:00.369419,67
63rd Street Weather Station,2021-08-29 14:00:00.217923,65
63rd Street Weather Station,2021-12-04 21:00:00.170745,28
63rd Street Weather Station,2021-06-02 05:59:59.554203,89
Foster Weather Station,2021-10-29 14:59:59.250483,87
Foster Weather Station,2021-07-05 17:59:59.921094,43
Oak Street Weather Station,2021-06-11 20:00:00.624808,72
Foster Weather Station,2021-06-12 15:59:59.690102,74
Foster Weather Station,2021-05-21 00:00:00.164512,49
Foster Weather Station,2021-10-13 08:59:59.641121,81
Oak Street Weather Station,2021-10-08 13:59:59.975465,80
Foster Weather Station,2021-09-29 11:00:00.644021,63
Oak Street Weather Station,2021-07-04 14:00:00.224011,58
63rd Street Weather Station,2021-07-22 21:00:00.744328,82
Foster Weather Station,2021-07-07 00:00:00.097626,61
Oak Street Weather Station,2021-08-30 16:59:59.300329,55
Foster Weather Station,2021-07-31 18:59:59.458331,46
63rd Street Weather Station,2021-11-09 06:00:00.380906,88
Foster Weather Station,2021-10-03 06:00:00.114483,85
63rd Street Weather Station,2021-12-10 07:59:59.631455,83
Oak Street Weather Station,2021-11-30 14:00:00.307091,40
63rd Street Weather Station,2021-06-27 01:00:00.435921,95
Foster Weather Station,2021-07-13 01:59:59.189225,89
63rd Street Weather Station,2021-12-11 07:00:00.505020,76
63rd Street Weather Station,2021-10-11 14:59:59.250927,80
Oak Street Weather Station,2021-11-12 10:59:59.543161,60
Foster Weather Station,2021-08-17 02:59:59.278864,80
63rd Street Weather Station,2021-11-05 01:59:59.680777,69
Oak Street Weather Station,2021-08-22 04:00:00.685910,75
Foster Weather Station,2021-11-18 15:59:59.411526,48
Foster Weather Station,2021-08-25 09:59:59.938992,64
Foster Weather Station,2021-09-20 13:00:00.145935,68
63rd Street Weather Station,2021-07-15 21:00:00.514398,98
63rd Street Weather Station,2021-09-16 00:00:00.162973,67
Oak Street Weather Station,2021-10-21 17:59:59.917114,87
63rd Street Weather Station,2021-10-18 17:59:59.277047,41
Oak Street Weather Station,2021-07-30 08:59:59.411229,72
Oak Street Weather Station,2021-07-06 01:00:00.544919,67
Foster Weather Station,2021-07-19 16:00:00.766825,73
Foster Weather Station,2021-09-08 18:59:59.485379,43
Foster Weather Station,2021-05-29 02:00:00.508152,53
Oak Street Weather Station,2021-07-01 16:59:59.598784,74
Oak Street Weather Station,2021-10-02 01:00:00.657711,46
Foster Weather Station,2021-06-06 01:59:59.646997,44
Oak Street Weather Station,2021-09-25 10:59:59.196384,51
Foster Weather Station,2021-08-23 22:59:59.620476,65
Oak Street Weather Station,2021-10-13 11:00:00.789792,68
63rd Street Weather Station,2021-12-13 05:00:00.095917,71
63rd Street Weather Station,2021-07-26 10:59:59.302751,68
Oak Street Weather Station,2021-10-28 09:00:00.308241,82
Foster Weather Station,2021-06-27 14:00:00.620913,54
Foster Weather Station,2021-09-08 06:00:00.891336,62
63rd Street Weather Station,2021-06-19 08:59:59.618554,61
Oak Street Weather Station,2021-08-03 19:00:00.081823,58
Foster Weather Station,2021-06-14 17:00:00.291438,60
Foster Weather Station,2021-06-22 16:59:59.185779,32
Oak Street Weather Station,2021-08-23 15:59:59.459920,62
63rd Street Weather Station,2021-06-28 10:59:59.976856,98
63rd Street Weather Station,2021-08-25 21:59:59.296741,93
Oak Street Weather Station,2021-10-22 14:00:00.868609,46
Foster Weather Station,2021-11-05 01:00:00.386218,57
Oak Street Weather Station,2021-11-14 06:59:59.430165,84
Oak Street Weather Station,2021-11-02 14:59:59.160793,40
Oak Street Weather Station,2021-12-03 14:00:00.044686,78
Oak Street Weather Station,2021-07-25 17:00:00.304022,42
63rd Street Weather Station,2021-08-30 16:59:59.111093,63
Oak Street Weather Station,2021-05-25 19:00:00.636864,39
63rd Street Weather Station,2021-05-23 11:00:00.487630,72
Foster Weather Station,2021-11-29 22:00:00.610879,54
Foster Weather Station,2021-06-09 23:00:00.311815,74
Foster Weather Station,2021-07-06 09:00:00.726176,53
Foster Weather Station,2021-06-17 09:59:59.327710,46
63rd Street Weather Station,2021-08-01 03:00:00.806852,79
Foster Weather Station,2021-11-26 16:00:00.897179,31
63rd Street Weather Station,2021-06-30 02:00:00.409972,95
Foster Weather Station,2021-12-13 01:00:00.881573,54
Oak Street Weather Station,2021-10-09 21:00:00.517112,73
Oak Street Weather Station,2021-08-25 19:00:00.069284,72
Foster Weather Station,2021-08-27 01:59:59.480721,73
Oak Street Weather Station,2021-10-15 13:59:59.923088,81
Foster Weather Station,2021-08-06 06:00:00.741458,54
63rd Street Weather Station,2021-12-05 23:59:59.523231,85
Oak Street Weather Station,2021-09-11 20:59:59.575675,57
Oak Street Weather Station,2021-06-17 01:59:59.324785,59
Oak Street Weather Station,2021-06-30 22:59:59.842345,87
Foster Weather Station,2021-06-17 23:59:59.184145,38
Foster Weather Station,2021-09-23 22:59:59.161768,45
Foster Weather Station,2021-05-21 23:00:00.608659,72
Foster Weather Station,2021-05-31 05:00:00.351975,43
63rd Street Weather Station,2021-12-01 07:59:59.641915,72
Foster Weather Station,2021-06-16 22:59:59.658793,64
Foster Weather Station,2021-10-20 17:59:59.696284,43
Foster Weather Station,2021-07-15 06:00:00.875721,72
Oak Street Weather Station,2021-07-21 22:00:00.007176,84
Foster Weather Station,2021-07-24 09:59:59.712382,60
Oak Street Weather Station,2021-10-22 15:00:00.529895,52
Foster Weather Station,2021-07-29 00:59:59.264624,77
63rd Street Weather Station,2021-06-15 12:59:59.699370,79
Oak Street Weather Station,2021-11-11 00:00:00.307134,81
Foster Weather Station,2021-11-15 14:00:00.850735,67
Foster Weather Station,2021-08-09 11:00:00.039229,81
Oak Street Weather Station,2021-06-15 06:00:00.619553,70
Oak Street Weather Station,2021-08-13 17:00:00.609715,65
Foster Weather Station,2021-10-05 21:00:00.530031,86
63rd Street Weather Station,2021-07-18 05:59:59.243390,96
63rd Street Weather Station,2021-05-28 12:00:00.720084,95
Oak Street Weather Station,2021-12-17 02:59:59.943667,56
Oak Street Weather Station,2021-06-19 16:59:59.437669,42
63rd Street Weather Station,2021-09-07 16:59:59.792278,93
63rd Street Weather Station,2021-08-17 11:00:00.597069,88
63rd Street Weather Station,2021-12-01 01:59:59.303893,68
Oak Street Weather Station,2021-12-03 22:59:59.200969,79
Foster Weather Station,2021-11-06 09:00:00.102716,53
Foster Weather Station,2021-12-15 23:00:00.278619,72
Foster Weather Station,2021-11-26 06:00:00.324199,55
63rd Street Weather Station,2021-05-27 17:59:59.525050,77
Oak Street Weather Station,2021-12-11 01:59:59.434637,83
Oak Street Weather Station,2021-09-17 18:00:00.427947,38
63rd Street Weather Station,2021-09-24 09:59:59.410119,50
Oak Street Weather Station,2021-11-25 11:59:59.389132,73
Foster Weather Station,2021-11-26 00:00:00.663590,50
Oak Street Weather Station,2021-10-09 03:59:59.132975,83
63rd Street Weather Station,2021-11-30 09:59:59.655366,57
63rd Street Weather Station,2021-12-03 06:59:59.299364,71
Oak Street Weather Station,2021-10-03 04:00:00.860169,87
Foster Weather Station,2021-12-06 01:00:00.848702,76
63rd Street Weather Station,2021-11-17 00:59:59.543384,88
Oak Street Weather Station,2021-10-06 22:59:59.770696,90
63rd Street Weather Station,2021-08-09 17:59:59.267004,82
Oak Street Weather Station,2021-07-13 20:59:59.279531,68
Oak Street Weather Station,2021-12-16 18:00:00.494867,49
63rd Street Weather Station,2021-09-08 17:00:00.126650,43
Foster Weather Station,2021-10-04 00:59:59.341633,86
63rd Street Weather Station,2021-05-22 06:00:00.368922,62
Foster Weather Station,2021-12-04 11:00:00.778080,35
Foster Weather Station,2021-08-05 13:00:00.479447,31
Oak Street Weather Station,2021-08-10 23:59:59.350912,80
Foster Weather Station,2021-06-30 06:59:59.169065,76
Oak Street Weather Station,2021-10-11 03:59:59.794702,71
Oak Street Weather Station,2021-11-15 21:59:59.366625,74
Foster Weather Station,2021-07-17 19:59:59.744634,79
Oak Street Weather Station,2021-07-01 09:00:00.874262,89
Foster Weather Station,2021-11-19 10:59:59.287656,43
63rd Street Weather Station,2021-09-11 10:59:59.149065,68
Oak Street Weather Station,2021-12-06 22:59:59.230924,41
Foster Weather Station,2021-12-03 01:00:00.476153,58
63rd Street Weather Station,2021-11-19 00:00:00.407906,52
63rd Street Weather Station,2021-09-15 13:00:00.191794,65
Foster Weather Station,2021-07-09 22:00:00.719226,61
Foster Weather Station,2021-10-16 19:59:59.619558,41
Oak Street Weather Station,2021-08-04 23:59:59.920170,49
Foster Weather Station,2021-08-27 17:59:59.119835,76
Oak Street Weather Station,2021-05-26 02:59:59.938038,87
Foster Weather Station,2021-07-31 21:59:59.803051,59
Oak Street Weather Station,2021-10-07 17:00:00.511371,84
Foster Weather Station,2021-09-30 16:00:00.390100,72
63rd Street Weather Station,2021-07-08 11:59:59.661660,89
Foster Weather Station,2021-08-30 19:00:00.549573,58
Oak Street Weather Station,2021-06-13 10:59:59.761552,75
Foster Weather Station,2021-07-03 08:59:59.691010,53
Foster Weather Station,2021-08-13 02:00:00.501911,78
63rd Street Weather Station,2021-12-15 20:00:00.591351,81
63rd Street Weather Station,2021-09-11 00:00:00.027480,65
Oak Street Weather Station,2021-10-20 00:00:00.217264,52
Foster Weather Station,2021-11-27 14:59:59.202125,61
Foster Weather Station,2021-06-10 13:00:00.152097,80
Oak Street Weather Station,2021-10-06 03:59:59.493676,89
63rd Street Weather Station,2021-06-03 19:00:00.709551,32
63rd Street Weather Station,2021-08-25 16:59:59.710231,85
Foster Weather Station,2021-11-13 07:00:00.390110,70
Foster Weather Station,2021-09-02 00:00:00.033251,66
Foster Weather Station,2021-06-10 08:00:00.541656,78
Oak Street Weather Station,2021-06-18 03:59:59.740093,55
Oak Street Weather Station,2021-10-07 08:00:00.446622,95
Oak Street Weather Station,2021-09-30 21:00:00.413494,70
63rd Street Weather Station,2021-08-25 08:59:59.897443,77
63rd Street Weather Station,2021-10-17 03:00:00.489083,67
Oak Street Weather Station,2021-11-23 21:59:59.877262,46
63rd Street Weather Station,2021-11-16 11:59:59.609256,81
Oak Street Weather Station,2021-12-03 04:00:00.593895,69
Oak Street Weather Station,2021-11-04 10:59:59.894388,39
63rd Street Weather Station,2021-06-15 10:00:00.108293,75
63rd Street Weather Station,2021-08-24 20:59:59.928804,100
Foster Weather Station,2021-10-14 02:59:59.852523,83
63rd Street Weather Station,2021-10-15 16:59:59.663798,69
Foster Weather Station,2021-09-24 01:00:00.499367,52
Oak Street Weather Station,2021-10-22 07:59:59.873125,65
Oak Street Weather Station,2021-08-31 16:00:00.594318,66
Foster Weather Station,2021-06-17 14:00:00.464384,56
Foster Weather Station,2021-08-11 16:59:59.292704,48
63rd Street Weather Station,2021-08-09 11:00:00.679153,84
Foster Weather Station,2021-11-02 05:59:59.702007,59
63rd Street Weather Station,2021-07-25 01:59:59.973906,85
Foster Weather Station,2021-06-30 11:59:59.555992,84
Foster Weather Station,2021-10-12 15:59:59.855806,77
Foster Weather Station,2021-10-05 23:00:00.114671,85
Oak Street Weather Station,2021-12-15 12:59:59.879515,80
63rd Street Weather Station,2021-11-07 10:00:00.033503,63
Foster Weather Station,2021-07-25 17:00:00.577780,44
Oak Street Weather Station,2021-10-11 23:00:00.733973,87
Foster Weather Station,2021-11-08 17:00:00.873708,50
Oak Street Weather Station,2021-08-01 17:00:00.062694,69
Oak Street Weather Station,2021-09-09 05:59:59.264027,70
Oak Street Weather Station,2021-06-10 08:00:00.463071,86
Foster Weather Station,2021-11-12 17:59:59.178072,74
63rd Street Weather Station,2021-09-12 12:59:59.212282,56
Oak Street Weather Station,2021-07-13 23:00:00.039373,71
Oak Street Weather Station,2021-11-01 11:00:00.241386,48
Foster Weather Station,2021-09-30 20:00:00.763679,74
Oak Street Weather Station,2021-12-16 03:00:00.711744,69
63rd Street Weather Station,2021-08-11 07:59:59.227993,89
Oak Street Weather Station,2021-05-25 03:59:59.969871,57
Foster Weather Station,2021-11-01 14:59:59.618331,36
Foster Weather Station,2021-07-17 09:00:00.151751,81
63rd Street Weather Station,2021-08-23 14:59:59.729875,51
63rd Street Weather Station,2021-07-26 14:00:00.645207,76
Oak Street Weather Station,2021-10-12 11:00:00.850213,89
Foster Weather Station,2021-11-20 00:00:00.397495,51
63rd Street Weather Station,2021-08-19 23:59:59.478909,92
Oak Street Weather Station,2021-10-12 23:59:59.162756,76
63rd Street Weather Station,2021-05-27 15:59:59.102564,82
Foster Weather Station,2021-10-04 23:59:59.904618,85
63rd Street Weather Station,2021-09-06 02:59:59.140838,61
Oak Street Weather Station,2021-06-26 16:59:59.444348,88
63rd Street Weather Station,2021-07-18 12:59:59.803820,89
Foster Weather Station,2021-08-22 00:59:59.751426,74
Oak Street Weather Station,2021-10-13 12:59:59.402716,67
Oak Street Weather Station,2021-11-13 18:00:00.875713,61
Oak Street Weather Station,2021-09-13 22:00:00.386313,92
Foster Weather Station,2021-09-04 15:00:00.597693,68
63rd Street Weather Station,2021-10-27 17:00:00.520918,56
63rd Street Weather Station,2021-08-13 09:59:59.865987,71
Foster Weather Station,2021-09-07 03:00:00.409488,55
Oak Street Weather Station,2021-10-28 17:59:59.416538,88
Oak Street Weather Station,2021-06-25 17:00:00.362869,80
63rd Street Weather Station,2021-08-20 16:00:00.596508,89
63rd Street Weather Station,2021-08-18 06:59:59.505162,99
Foster Weather Station,2021-09-19 12:59:59.703688,68
63rd Street Weather Station,2021-12-15 17:00:00.087943,87
Foster Weather Station,2021-11-09 21:00:00.660996,62
Oak Street Weather Station,2021-09-21 06:59:59.260528,85
Oak Street Weather Station,2021-07-08 03:00:00.563330,91
63rd Street Weather Station,2021-11-23 04:59:59.472815,61
Oak Street Weather Station,2021-06-30 02:00:00.119774,72
Foster Weather Station,2021-07-21 01:00:00.002721,75
Foster Weather Station,2021-10-01 10:00:00.362115,65
Foster Weather Station,2021-11-07 08:00:00.150598,69
Foster Weather Station,2021-09-12 11:00:00.153551,51
Foster Weather Station,2021-10-04 03:59:59.476480,86
Oak Street Weather Station,2021-08-08 18:59:59.187850,63
Foster Weather Station,2021-09-09 15:59:59.938911,52
Foster Weather Station,2021-07-10 18:00:00.392135,83
63rd Street Weather Station,2021-08-16 19:00:00.758698,68
63rd Street Weather Station,2021-06-05 04:59:59.575639,61
63rd Street Weather Station,2021-09-14 18:59:59.237166,54
Foster Weather Station,2021-05-22 18:00:00.715955,37
63rd Street Weather Station,2021-12-17 17:59:59.954279,78
Foster Weather Station,2021-10-01 06:00:00.020719,72
Oak Street Weather Station,2021-12-10 21:00:00.065348,94
Foster Weather Station,2021-09-02 19:59:59.880627,62
63rd Street Weather Station,2021-08-23 01:00:00.578629,85
63rd Street Weather Station,2021-12-14 05:00:00.589238,85
Oak Street Weather Station,2021-05-23 18:59:59.404703,93
Oak Street Weather Station,2021-08-20 15:00:00.233939,82
Oak Street Weather Station,2021-06-16 18:59:59.992282,66
Foster Weather Station,2021-06-17 19:59:59.851784,31
Oak Street Weather Station,2021-11-04 14:00:00.758869,38
Foster Weather Station,2021-09-17 22:00:00.216508,68
Foster Weather Station,2021-12-02 13:59:59.277053,30
63rd Street Weather Station,2021-08-08 15:00:00.532357,54
Oak Street Weather Station,2021-10-06 05:59:59.259971,89
Foster Weather Station,2021-11-26 12:00:00.439019,38
63rd Street Weather Station,2021-12-07 13:00:00.062281,37
Foster Weather Station,2021-08-13 04:00:00.719654,79
Foster Weather Station,2021-11-30 02:00:00.335158,56
63rd Street Weather Station,2021-06-15 09:00:00.329226,78
Oak Street Weather Station,2021-06-29 03:59:59.708743,84
Foster Weather Station,2021-11-21 06:00:00.493717,66
Foster Weather Station,2021-08-17 07:00:00.522636,79
Oak Street Weather Station,2021-09-28 03:00:00.166647,84
Oak Street Weather Station,2021-06-15 19:59:59.100737,65
63rd Street Weather Station,2021-07-12 21:59:59.311808,99
Oak Street Weather Station,2021-11-16 08:59:59.589214,78
Oak Street Weather Station,2021-05-23 01:00:00.023131,66
Foster Weather Station,2021-06-22 21:59:59.344125,59
Foster Weather Station,2021-11-28 04:00:00.768858,61
Oak Street Weather Station,2021-09-22 01:59:59.735848,72
Oak Street Weather Station,2021-10-21 15:59:59.967233,72
Foster Weather Station,2021-11-09 01:00:00.536575,64
Oak Street Weather Station,2021-09-20 14:00:00.145792,69
Oak Street Weather Station,2021-07-10 18:59:59.541089,89
Oak Street Weather Station,2021-05-22 15:00:00.079747,46
Foster Weather Station,2021-10-08 07:59:59.186495,89
63rd Street Weather Station,2021-05-30 12:00:00.572918,78
63rd Street Weather Station,2021-07-11 23:59:59.829239,92
Foster Weather Station,2021-10-08 05:59:59.648035,89
Oak Street Weather Station,2021-06-22 15:00:00.163476,31
Foster Weather Station,2021-08-06 02:59:59.368847,54
Oak Street Weather Station,2021-09-14 02:00:00.219706,66
Oak Street Weather Station,2021-06-03 05:59:59.340343,57
Foster Weather Station,2021-11-10 20:00:00.547465,75
63rd Street Weather Station,2021-12-13 18:59:59.181591,66
Oak Street Weather Station,2021-06-04 13:00:00.530601,28
63rd Street Weather Station,2021-06-10 07:00:00.051429,95
63rd Street Weather Station,2021-09-05 02:59:59.987290,86
