Station Name,Measurement Timestamp,Rain Intensity,Interval Rain,Total Rain
Foster Weather Station,2021-12-01 14:59:59.747053,,0.0,
Oak Street Weather Station,2021-06-17 13:59:59.304884,0.0,0.5,22.2
Foster Weather Station,2021-11-30 13:00:00.056038,,0.0,
63rd Street Weather Station,2021-08-26 04:59:59.466882,0.0,0.0,482.1
Foster Weather Station,2021-07-05 07:59:59.517972,,0.0,
63rd Street Weather Station,2021-09-13 01:59:59.508374,0.0,0.0,498.4
Oak Street Weather Station,2021-06-14 17:00:00.358233,0.0,0.0,21.7
63rd Street Weather Station,2021-07-04 16:00:00.663917,0.0,0.0,235.7
Foster Weather Station,2021-11-15 09:59:59.621818,,0.0,
Oak Street Weather Station,2021-08-19 07:59:59.142653,0.0,0.0,164.1
Foster Weather Station,2021-11-10 21:59:59.780984,,0.0,
Oak Street Weather Station,2021-07-03 06:00:00.292897,0.0,0.0,112.6
63rd Street Weather Station,2021-09-28 06:00:00.323420,0.0,0.0,526.7
Oak Street Weather Station,2021-11-19 02:00:00.466469,0.0,0.0,40.7
Foster Weather Station,2021-11-20 13:00:00.326395,,0.0,
Oak Street Weather Station,2021-11-21 09:00:00.720616,0.0,0.4,41.1
Oak Street Weather Station,2021-10-06 13:00:00.216106,0.0,0.0,223.9
63rd Street Weather Station,2021-06-13 11:59:59.553659,0.0,0.0,15.3
Oak Street Weather Station,2021-10-09 07:00:00.097296,0.0,0.0,238.7
Oak Street Weather Station,2021-06-27 11:00:00.780976,0.0,0.0,91.7
63rd Street Weather Station,2021-08-25 15:59:59.196290,0.0,0.0,441.1
Oak Street Weather Station,2021-08-05 13:00:00.437573,0.0,0.0,146.2
Foster Weather Station,2021-09-02 23:59:59.308835,,0.0,
Oak Street Weather Station,2021-10-09 06:00:00.301632,0.0,0.0,238.7
Foster Weather Station,2021-07-07 13:59:59.504958,,0.0,
63rd Street Weather Station,2021-06-16 08:59:59.380369,0.0,0.0,15.3
63rd Street Weather Station,2021-12-11 04:00:00.354046,0.0,0.0,30.0
Foster Weather Station,2021-06-04 17:59:59.166368,,0.0,
Foster Weather Station,2021-11-23 07:00:00.065476,,0.0,
Oak Street Weather Station,2021-10-20 22:00:00.000724,0.0,0.0,269.7
63rd Street Weather Station,2021-10-03 04:59:59.416630,0.0,0.0,535.8
63rd Street Weather Station,2021-05-31 08:59:59.514377,0.0,0.0,3.2
63rd Street Weather Station,2021-07-19 02:00:00.513191,0.0,0.0,282.9
Oak Street Weather Station,2021-08-03 19:59:59.774953,0.0,0.0,146.2
Foster Weather Station,2021-08-31 09:59:59.940458,,0.0,
63rd Street Weather Station,2021-11-11 11:00:00.874971,1.8,12.0,97.3
Oak Street Weather Station,2021-12-08 14:00:00.205960,0.0,0.0,4.2
63rd Street Weather Station,2021-07-13 19:59:59.867198,0.0,0.0,278.4
Foster Weather Station,2021-08-19 14:00:00.183200,,0.0,
Foster Weather Station,2021-11-22 23:00:00.579125,,0.0,
Oak Street Weather Station,2021-09-18 22:00:00.798444,0.0,0.0,204.2
Foster Weather Station,2021-12-03 16:00:00.106281,,0.0,
63rd Street Weather Station,2021-06-23 09:00:00.621997,0.0,0.0,21.7
Oak Street Weather Station,2021-06-01 09:59:59.656364,0.0,0.0,15.9
63rd Street Weather Station,2021-07-13 21:00:00.385146,0.0,0.0,278.4
63rd Street Weather Station,2021-09-18 12:00:00.541654,0.0,0.0,499.6
63rd Street Weather Station,2021-10-27 09:00:00.458973,0.0,0.0,1.2
Oak Street Weather Station,2021-09-30 00:00:00.385093,0.0,0.0,214.6
Foster Weather Station,2021-11-11 00:59:59.290291,,0.0,
63rd Street Weather Station,2021-10-12 06:00:00.656213,0.0,0.0,630.4
Oak Street Weather Station,2021-11-24 17:00:00.226934,0.0,0.0,41.1
Oak Street Weather Station,2021-11-26 17:59:59.442913,0.0,0.0,42.8
Oak Street Weather Station,2021-06-09 23:00:00.689777,0.0,0.0,16.1
Oak Street Weather Station,2021-06-28 13:00:00.369844,0.0,0.0,94.1
Foster Weather Station,2021-09-23 19:59:59.298802,,0.0,
Oak Street Weather Station,2021-12-16 23:00:00.653992,0.0,0.0,25.6
63rd Street Weather Station,2021-12-12 02:59:59.363569,0.0,0.0,30.0
Oak Street Weather Station,2021-11-25 18:00:00.833623,0.0,0.0,42.8
63rd Street Weather Station,2021-06-15 00:59:59.959071,0.0,0.0,15.3
Oak Street Weather Station,2021-09-08 03:59:59.658885,0.0,0.0,202.1
Oak Street Weather Station,2021-09-03 05:00:00.644166,0.0,0.0,198.3
Oak Street Weather Station,2021-09-29 17:00:00.158874,0.0,0.0,214.6
Foster Weather Station,2021-06-10 17:59:59.396296,,0.0,
Foster Weather Station,2021-11-25 14:00:00.065026,,0.0,
Oak Street Weather Station,2021-09-09 23:59:59.111793,0.0,0.0,202.1
63rd Street Weather Station,2021-09-24 22:00:00.244238,0.0,0.0,518.5
Oak Street Weather Station,2021-09-14 05:59:59.219777,0.0,0.0,202.1
Foster Weather Station,2021-07-13 14:59:59.873800,,0.0,
Oak Street Weather Station,2021-08-22 16:59:59.837162,0.0,0.0,168.3
63rd Street Weather Station,2021-09-30 18:59:59.585306,0.0,0.0,526.7
63rd Street Weather Station,2021-07-31 04:00:00.642091,0.0,0.0,324.2
Oak Street Weather Station,2021-09-01 20:59:59.125874,0.0,0.0,198.3
Oak Street Weather Station,2021-06-20 19:59:59.603647,0.0,0.0,28.4
Oak Street Weather Station,2021-08-21 09:00:00.232167,0.0,0.0,164.1
Foster Weather Station,2021-10-17 07:00:00.634142,,0.0,
Foster Weather Station,2021-08-28 07:00:00.487039,,0.0,
Oak Street Weather Station,2021-10-30 09:59:59.466801,0.0,0.0,23.8
Foster Weather Station,2021-12-11 00:00:00.756603,,0.0,
63rd Street Weather Station,2021-10-04 23:59:59.586618,0.0,0.0,569.8
Oak Street Weather Station,2021-10-13 17:00:00.032041,0.0,0.0,266.9
Oak Street Weather Station,2021-08-21 07:00:00.319594,0.0,0.0,164.1
63rd Street Weather Station,2021-05-18 10:59:59.838048,0.0,0.0,11.0
Oak Street Weather Station,2021-10-18 05:00:00.478254,0.0,0.0,269.7
Foster Weather Station,2021-08-01 15:59:59.879936,,0.0,
Oak Street Weather Station,2021-09-03 10:59:59.155307,0.0,0.0,198.3
Oak Street Weather Station,2021-12-04 03:59:59.690507,0.0,0.0,43.0
Oak Street Weather Station,2021-10-16 17:59:59.328870,0.0,0.0,269.7
Oak Street Weather Station,2021-07-13 23:59:59.628382,0.0,0.0,129.4
Oak Street Weather Station,2021-05-25 15:00:00.887742,0.0,0.0,23.0
Foster Weather Station,2021-06-29 18:59:59.358165,,0.0,
Oak Street Weather Station,2021-11-21 05:00:00.841897,0.0,0.0,40.7
63rd Street Weather Station,2021-08-10 04:00:00.246965,0.0,0.0,346.0
63rd Street Weather Station,2021-09-22 00:00:00.559098,0.0,0.2,516.9
Foster Weather Station,2021-07-22 00:00:00.776066,,0.0,
Oak Street Weather Station,2021-08-22 11:00:00.814765,0.0,0.0,168.3
Foster Weather Station,2021-07-25 02:59:59.871155,,0.0,
Foster Weather Station,2021-06-17 01:00:00.684296,,0.0,
63rd Street Weather Station,2021-08-20 16:59:59.474399,0.0,0.0,395.3
Oak Street Weather Station,2021-10-08 14:00:00.373712,0.0,0.0,232.1
Oak Street Weather Station,2021-08-05 14:59:59.225178,0.0,0.0,146.2
63rd Street Weather Station,2021-05-28 07:59:59.595144,0.0,0.0,1.5
Foster Weather Station,2021-10-17 03:00:00.745062,,0.0,
Foster Weather Station,2021-07-23 00:00:00.751225,,0.0,
Oak Street Weather Station,2021-11-15 01:59:59.321501,0.0,0.0,36.8
Oak Street Weather Station,2021-10-15 09:00:00.139744,0.0,0.0,269.0
Foster Weather Station,2021-07-03 16:59:59.135495,,0.0,
63rd Street Weather Station,2021-10-28 20:59:59.374874,0.0,1.4,23.0
63rd Street Weather Station,2021-08-10 05:59:59.784246,0.0,0.0,346.0
Oak Street Weather Station,2021-07-07 14:00:00.129200,0.0,0.0,112.6
Oak Street Weather Station,2021-06-17 02:00:00.863801,0.0,0.0,21.7
Oak Street Weather Station,2021-08-10 23:59:59.761370,0.0,0.0,161.3
Foster Weather Station,2021-05-26 22:59:59.792974,,0.0,
Foster Weather Station,2021-11-12 15:00:00.770760,,0.23,
Oak Street Weather Station,2021-08-30 07:59:59.599126,0.0,0.0,198.2
Oak Street Weather Station,2021-10-31 02:00:00.540961,0.0,0.0,23.8
Oak Street Weather Station,2021-06-11 22:00:00.637730,0.0,0.0,16.1
Oak Street Weather Station,2021-10-16 07:59:59.220733,0.0,0.0,269.7
Foster Weather Station,2021-07-10 12:00:00.763125,,0.0,
63rd Street Weather Station,2021-11-17 00:00:00.504858,0.0,0.0,100.3
63rd Street Weather Station,2021-12-18 00:00:00.240263,0.0,0.0,33.8
Foster Weather Station,2021-09-21 03:59:59.604817,,0.58,
Foster Weather Station,2021-10-20 06:59:59.188981,,0.0,
63rd Street Weather Station,2021-06-27 18:59:59.660211,0.0,0.0,153.1
Oak Street Weather Station,2021-08-22 23:00:00.574184,0.0,0.0,168.3
Oak Street Weather Station,2021-08-23 03:00:00.151902,0.0,0.0,168.3
Foster Weather Station,2021-11-22 15:59:59.664599,,0.0,
Oak Street Weather Station,2021-11-03 04:00:00.641526,0.0,0.0,23.8
Oak Street Weather Station,2021-09-15 11:00:00.301682,0.0,0.0,202.1
Foster Weather Station,2021-05-24 02:00:00.419529,,0.0,
63rd Street Weather Station,2021-05-21 19:00:00.234111,0.0,0.0,18.2
Oak Street Weather Station,2021-10-02 16:59:59.425448,0.6,2.1,220.8
Oak Street Weather Station,2021-09-25 16:59:59.581880,0.0,0.0,214.6
Oak Street Weather Station,2021-08-18 08:59:59.158695,0.0,0.0,164.1
Oak Street Weather Station,2021-10-12 13:59:59.584825,0.0,0.0,257.1
Oak Street Weather Station,2021-06-14 19:59:59.722590,0.0,0.0,21.7
63rd Street Weather Station,2021-09-23 00:00:00.373288,0.0,0.0,518.3
Foster Weather Station,2021-11-14 09:00:00.436547,,0.0,
63rd Street Weather Station,2021-09-13 21:00:00.578140,0.0,0.0,498.4
Foster Weather Station,2021-07-11 18:00:00.811470,,0.0,
63rd Street Weather Station,2021-06-11 11:00:00.566713,0.0,0.0,4.1
Oak Street Weather Station,2021-08-09 08:00:00.769773,0.0,0.0,150.5
63rd Street Weather Station,2021-07-22 16:00:00.450748,0.0,0.0,282.9
Oak Street Weather Station,2021-10-06 21:00:00.357736,0.0,0.0,223.9
63rd Street Weather Station,2021-08-28 13:00:00.415716,0.0,0.0,482.1
Oak Street Weather Station,2021-07-21 14:59:59.397028,0.0,0.0,132.3
63rd Street Weather Station,2021-07-16 17:59:59.459488,0.0,0.0,282.9
63rd Street Weather Station,2021-11-08 14:59:59.483270,0.0,0.0,60.2
Foster Weather Station,2021-06-06 20:59:59.457527,,0.0,
Oak Street Weather Station,2021-12-03 04:00:00.869827,0.0,0.0,42.9
Foster Weather Station,2021-06-01 07:59:59.869414,,0.0,
Foster Weather Station,2021-09-17 17:00:00.629088,,0.0,
63rd Street Weather Station,2021-09-16 07:59:59.676068,0.0,0.0,498.4
Oak Street Weather Station,2021-06-11 05:00:00.639214,0.0,0.0,16.1
63rd Street Weather Station,2021-09-14 22:00:00.624769,0.0,0.0,498.4
63rd Street Weather Station,2021-06-03 14:00:00.503018,0.0,0.0,3.3
Foster Weather Station,2021-07-27 07:00:00.590208,,0.0,
63rd Street Weather Station,2021-05-25 20:59:59.100492,0.0,0.0,18.9
Oak Street Weather Station,2021-10-27 23:00:00.787846,0.0,0.0,2.6
Oak Street Weather Station,2021-11-24 05:00:00.392844,0.0,0.0,41.1
63rd Street Weather Station,2021-06-25 15:59:59.397759,0.0,0.0,74.7
Oak Street Weather Station,2021-12-05 02:00:00.888158,0.0,0.0,43.0
Oak Street Weather Station,2021-06-11 13:59:59.437050,0.0,0.0,16.1
Foster Weather Station,2021-10-13 03:59:59.157698,,0.0,
Oak Street Weather Station,2021-07-04 11:59:59.362106,0.0,0.0,112.6
Foster Weather Station,2021-07-11 23:00:00.382655,,0.0,
63rd Street Weather Station,2021-09-06 06:59:59.239265,0.0,0.0,489.5
63rd Street Weather Station,2021-06-26 20:59:59.818282,0.0,0.0,153.1
63rd Street Weather Station,2021-06-25 11:00:00.668475,0.0,0.0,73.4
Oak Street Weather Station,2021-10-11 09:59:59.886015,0.0,0.0,238.8
Oak Street Weather Station,2021-08-10 00:00:00.710946,0.0,0.2,156.1
Foster Weather Station,2021-10-05 22:00:00.756376,,0.0,
63rd Street Weather Station,2021-11-17 11:00:00.250494,0.0,0.0,100.3
Foster Weather Station,2021-08-20 11:00:00.079285,,0.0,
Oak Street Weather Station,2021-05-22 16:00:00.177913,0.0,0.0,22.8
63rd Street Weather Station,2021-08-03 21:00:00.157531,0.0,0.0,324.2
Foster Weather Station,2021-07-22 23:00:00.778133,,0.0,
Foster Weather Station,2021-06-09 17:59:59.584262,,0.0,
Foster Weather Station,2021-08-02 06:59:59.934877,,0.0,
63rd Street Weather Station,2021-10-28 05:59:59.657300,0.0,0.0,1.2
63rd Street Weather Station,2021-05-22 08:00:00.656103,0.0,0.0,18.2
Oak Street Weather Station,2021-06-21 11:00:00.334919,0.0,0.0,34.5
Foster Weather Station,2021-08-13 07:59:59.872134,,0.0,
Oak Street Weather Station,2021-10-25 23:00:00.041766,0.0,0.0,2.6
63rd Street Weather Station,2021-07-17 04:59:59.187393,0.0,0.0,282.9
Foster Weather Station,2021-07-18 15:00:00.148787,,0.0,
63rd Street Weather Station,2021-06-07 16:59:59.710212,0.0,0.0,4.1
Foster Weather Station,2021-10-03 18:59:59.939266,,0.0,
Foster Weather Station,2021-09-06 17:00:00.405201,,0.0,
63rd Street Weather Station,2021-11-11 15:00:00.756658,0.0,0.0,97.3
Foster Weather Station,2021-08-22 19:59:59.556994,,0.0,
Oak Street Weather Station,2021-05-31 07:59:59.488086,0.0,0.0,15.9
Foster Weather Station,2021-08-17 15:59:59.574913,,0.0,
Oak Street Weather Station,2021-07-30 04:59:59.196783,0.0,0.0,146.2
Foster Weather Station,2021-10-22 17:59:59.437853,,0.0,
Oak Street Weather Station,2021-06-09 04:59:59.508907,0.0,0.0,16.1
Oak Street Weather Station,2021-05-19 02:59:59.953108,0.0,0.0,20.8
Oak Street Weather Station,2021-11-17 22:59:59.340496,0.0,0.0,40.7
Oak Street Weather Station,2021-05-27 22:00:00.124980,0.0,0.0,37.6
63rd Street Weather Station,2021-11-29 02:00:00.368835,0.0,0.0,107.4
63rd Street Weather Station,2021-09-18 11:00:00.662085,0.0,0.0,499.6
63rd Street Weather Station,2021-08-11 21:00:00.786421,0.0,0.0,395.3
Foster Weather Station,2021-09-22 06:59:59.329417,,0.13,
Foster Weather Station,2021-08-04 01:00:00.058602,,0.0,
Foster Weather Station,2021-09-09 05:59:59.832543,,0.0,
63rd Street Weather Station,2021-05-26 04:00:00.125594,0.0,4.9,52.7
Oak Street Weather Station,2021-06-01 17:00:00.350740,0.0,0.0,15.9
63rd Street Weather Station,2021-07-06 05:00:00.253778,0.0,0.0,235.7
63rd Street Weather Station,2021-10-30 01:00:00.761173,0.0,0.0,59.7
Foster Weather Station,2021-10-25 23:00:00.257858,,0.0,
Foster Weather Station,2021-10-16 18:00:00.189645,,0.0,
Oak Street Weather Station,2021-08-16 16:59:59.638365,0.0,0.0,164.1
63rd Street Weather Station,2021-06-24 04:00:00.278062,0.0,0.0,22.3
Oak Street Weather Station,2021-06-22 01:59:59.952067,0.0,0.0,34.5
Oak Street Weather Station,2021-07-18 02:00:00.159316,0.0,0.0,132.3
Foster Weather Station,2021-07-24 11:00:00.434546,,0.0,
63rd Street Weather Station,2021-10-08 11:00:00.079143,0.0,0.0,578.3
63rd Street Weather Station,2021-09-14 04:59:59.268074,0.0,0.0,498.4
Foster Weather Station,2021-07-07 11:00:00.016689,,0.0,
Oak Street Weather Station,2021-08-26 05:59:59.556498,0.0,0.0,195.8
63rd Street Weather Station,2021-11-23 04:59:59.395001,0.0,0.0,103.9
Foster Weather Station,2021-09-08 04:59:59.663221,,0.0,
Foster Weather Station,2021-05-22 14:00:00.381696,,0.0,
63rd Street Weather Station,2021-07-16 09:59:59.865672,0.0,0.0,282.9
63rd Street Weather Station,2021-11-08 04:59:59.302896,0.0,0.0,60.2
Foster Weather Station,2021-12-03 10:59:59.650227,,0.0,
Oak Street Weather Station,2021-07-14 15:59:59.623417,0.0,0.0,129.4
Oak Street Weather Station,2021-11-09 22:59:59.560364,0.0,0.0,23.8
Foster Weather Station,2021-10-01 08:59:59.170181,,0.0,
Foster Weather Station,2021-08-19 09:00:00.123760,,0.0,
Oak Street Weather Station,2021-07-31 12:00:00.881339,0.0,0.0,146.2
63rd Street Weather Station,2021-07-19 20:59:59.568442,0.0,0.0,282.9
Oak Street Weather Station,2021-08-28 16:59:59.721287,0.0,0.0,195.8
63rd Street Weather Station,2021-05-19 07:00:00.657472,0.0,0.0,13.5
63rd Street Weather Station,2021-12-18 03:00:00.241514,0.0,1.0,35.7
63rd Street Weather Station,2021-11-07 00:59:59.106793,0.0,0.0,60.2
Oak Street Weather Station,2021-09-24 04:59:59.544182,0.0,0.0,210.7
63rd Street Weather Station,2021-08-24 15:00:00.530738,0.0,0.0,397.6
Foster Weather Station,2021-10-18 20:00:00.375830,,0.0,
Oak Street Weather Station,2021-08-24 07:59:59.375215,0.0,0.0,168.4
Oak Street Weather Station,2021-07-26 05:59:59.809330,0.0,0.0,140.0
Foster Weather Station,2021-11-21 16:00:00.795887,,0.0,
Oak Street Weather Station,2021-08-02 09:00:00.812177,0.0,0.0,146.2
Foster Weather Station,2021-11-17 15:00:00.190200,,0.1,
Oak Street Weather Station,2021-07-27 16:00:00.462233,0.0,0.0,140.0
Foster Weather Station,2021-08-19 02:00:00.164197,,0.0,
63rd Street Weather Station,2021-12-13 18:00:00.691787,0.0,0.0,30.0
63rd Street Weather Station,2021-10-08 05:00:00.666484,0.0,0.0,578.3
63rd Street Weather Station,2021-09-15 15:59:59.151769,0.0,0.0,498.4
63rd Street Weather Station,2021-11-25 15:59:59.106097,0.0,0.0,107.2
Foster Weather Station,2021-07-19 09:00:00.662701,,0.0,
Oak Street Weather Station,2021-12-01 14:59:59.284688,0.0,0.0,42.9
Foster Weather Station,2021-07-31 09:00:00.542222,,0.05,
63rd Street Weather Station,2021-08-28 01:00:00.737339,0.0,0.0,482.1
63rd Street Weather Station,2021-09-25 20:59:59.277643,0.0,0.0,526.7
Foster Weather Station,2021-11-29 03:59:59.296108,,0.0,
Foster Weather Station,2021-10-18 17:00:00.031402,,0.0,
Foster Weather Station,2021-08-04 11:00:00.752411,,0.0,
Foster Weather Station,2021-10-04 20:00:00.660641,,0.0,
Oak Street Weather Station,2021-11-15 17:59:59.492805,0.0,0.0,37.1
Oak Street Weather Station,2021-07-28 04:59:59.793707,0.0,0.0,140.0
Foster Weather Station,2021-12-07 11:00:00.086640,,0.0,
Foster Weather Station,2021-09-05 16:59:59.378951,,0.0,
63rd Street Weather Station,2021-07-01 18:00:00.037664,0.0,0.0,235.7
Foster Weather Station,2021-06-14 13:59:59.857066,,0.0,
63rd Street Weather Station,2021-07-06 20:00:00.100454,0.0,0.0,235.7
Foster Weather Station,2021-06-17 06:00:00.503231,,0.0,
Foster Weather Station,2021-07-21 01:00:00.806668,,0.0,
Oak Street Weather Station,2021-11-16 05:00:00.847033,0.0,0.0,37.1
Oak Street Weather Station,2021-07-05 04:00:00.110688,0.0,0.0,112.6
63rd Street Weather Station,2021-06-28 13:00:00.886235,0.0,0.0,164.9
Oak Street Weather Station,2021-12-14 21:00:00.626460,0.0,0.2,24.3
63rd Street Weather Station,2021-11-15 21:00:00.731624,0.0,0.0,100.3
63rd Street Weather Station,2021-05-25 07:00:00.275898,0.0,0.0,18.2
63rd Street Weather Station,2021-08-30 21:59:59.621999,0.0,0.0,487.1
63rd Street Weather Station,2021-10-12 22:59:59.735052,0.0,0.0,630.4
63rd Street Weather Station,2021-10-31 21:59:59.119789,0.0,0.0,60.2
Foster Weather Station,2021-05-22 16:59:59.246664,,0.0,
Foster Weather Station,2021-09-26 04:00:00.723479,,0.0,
Foster Weather Station,2021-10-11 08:59:59.752687,,0.0,
Oak Street Weather Station,2021-08-29 02:00:00.673177,0.0,0.0,195.8
63rd Street Weather Station,2021-09-15 00:59:59.302640,0.0,0.0,498.4
Foster Weather Station,2021-06-20 04:00:00.255317,,0.0,
Foster Weather Station,2021-07-29 10:00:00.385121,,0.0,
63rd Street Weather Station,2021-07-13 13:59:59.364637,0.0,1.9,278.3
63rd Street Weather Station,2021-06-21 21:59:59.954922,0.0,0.0,19.6
Foster Weather Station,2021-08-22 08:59:59.783463,,0.0,
Oak Street Weather Station,2021-11-18 20:00:00.517490,0.0,0.0,40.7
Oak Street Weather Station,2021-06-10 18:00:00.401980,0.0,0.0,16.1
Oak Street Weather Station,2021-05-24 14:59:59.539641,0.0,0.0,23.0
Oak Street Weather Station,2021-07-08 08:00:00.696650,0.0,0.0,114.7
